image_path,caption
combined/train/Normal/ssci_80.JPG,this is a picture of a large building with a clock on it
combined/train/Normal/691.png,there is a room that has a bunch of archery targets in it
combined/train/Normal/r050e1024t.png,this is a picture of a large building with a clock tower
combined/train/Normal/r00a940e1t.png,there is a view of a snowy mountain from a train window
combined/train/Normal/r13b45303t.png,there is a red table with a red table cloth and a red table cloth
combined/train/Normal/38.png,brightly colored vases sit on a wooden entertainment center in front of a television
combined/train/Normal/r101d6690t.png,there is a path that is next to a body of water with mountains in the background
combined/train/Normal/r0372042dt.png,there is a statue of a man riding a horse with a cat on it
combined/train/Normal/r04160d64t.png,there is a building that has a clock on the side of it
combined/train/Normal/r087a13a6t.png,mountains in the distance behind a grassy field with a dirt road in the foreground
combined/train/Normal/r14289905t.png,there is a crowd of people standing inside of a building at night
combined/train/Normal/r04cfa379t.png,there are many people walking in front of a restaurant at night
combined/train/Normal/151.png,there is a white cabinet with a bunch of clothes hanging on it
combined/train/Normal/r15499cd8t.png,there is a view of a town from a bus window
combined/train/Normal/2.png,there is a bookcase with books and a refrigerator in the corner
combined/train/Normal/ssci_118.JPG,mountains in the distance with a road in the foreground
combined/train/Normal/r0fbd0c71t.png,there is a dog that is laying on the floor in the living room
combined/train/Normal/r0438eb97t.png,there are people walking in front of a large building with a clock tower
combined/train/Normal/r14f241e4t.png,there is a large body of water surrounded by trees and grass
combined/train/Normal/r0341853dt.png,there is a large body of water with mountains in the background
combined/train/Normal/530.png,anime figurines are sitting on a shelf next to a box of coffee
combined/train/Normal/r075baf3ct.png,there is a horse that is standing on a hill by the water
combined/train/Normal/r1a343192t.png,doorway of a building with posters and posters in front of it
combined/train/Normal/r16da5576t.png,there is a statue of a man with a goat in a room
combined/train/Normal/ssci_180.PNG,there is a tree that is in the middle of a walkway
combined/train/Normal/r05ac4560t.png,there is a narrow street with buildings on both sides of it
combined/train/Normal/ssci_105.JPG,there is a sign in front of a building that says museum taurinoo
combined/train/Normal/ssci_160.PNG,there is a train that is stopped at a train station
combined/train/Normal/r0dd7b354t.png,this is an image of a large building with statues on it
combined/train/Normal/ssci_151.PNG,this is a picture of a building with a sign in front of it
combined/train/Normal/702.png,tables and chairs in a room with a plant in the corner
combined/train/Normal/r1db61cf8t.png,there is a white table in the middle of a wooden room
combined/train/Normal/ssci_33.JPG,there is a vase with a bear on it in a glass case
combined/train/Normal/ssci_178.PNG,there is a long hallway with a clock on the side of it
combined/train/Normal/r17ad56act.png,there is a person that is skiing in the snow in the mountains
combined/train/Normal/r09efa609t.png,there is a view of a city from the top of a hill
combined/train/Normal/r11a7deb7t.png,there is a man that is standing in the snow with skis
combined/train/Normal/10.png,several stuffed animals are sitting on a bed with a pillow
combined/train/Normal/598.png,there is a sink with a soap dispenser and a sponge on the counter
combined/train/Normal/r065a0da9t.png,there is a house in the middle of a field with mountains in the background
combined/train/Normal/82.png,there is a white cupboard with dishes and cups on it
combined/train/Normal/r101af5b4t.png,there is a boat that is going down the river in the city
combined/train/Normal/r1ab1679et.png,there is a plane that is flying over some buildings
combined/train/Normal/r1b17f0f0t.png,there is snow on the branches and berries in the snow
combined/train/Normal/r127d47e0t.png,there are many vases with flowers on a table under a tent
combined/train/Normal/460.png,there is a pile of stuffed animals and fruit on a table
combined/train/Normal/r03cef811t.png,there are many figurines that are sitting on a table
combined/train/Normal/r0141f0c9t.png,there is a large crowd of people watching a man on a stage
combined/train/Normal/242.png,this is an image of a living room with a refrigerator in it
combined/train/Normal/r04b8473dt.png,there is a sign with a drawing of a man on it
combined/train/Normal/ssci_223.PNG,there is a bench that is sitting in the middle of the park
combined/train/Normal/251.png,there is a ceiling light that is on in a room
combined/train/Normal/174.png,bedspread with white sheets and pillows on top of a wooden bed
combined/train/Normal/r1023c21et.png,there is a view of a city from the top of a hill
combined/train/Normal/250.png,there is a white refrigerator and a white refrigerator in a room
combined/train/Normal/r0b3979d0t.png,there are many people that are walking around in the sun
combined/train/Normal/r1104e9e6t.png,there is a large body of water with many boats in it
combined/train/Normal/r0ae68527t.png,there are two glasses of beer and a bottle of beer on a table
combined/train/Normal/ssci_191.PNG,there is a bench that is sitting on the side of the water
combined/train/Normal/ssci_57.JPG,there is a tall brick building with a clock on the front of it
combined/train/Normal/r03640e97t.png,this is an image of the inside of the colossion in rome
combined/train/Normal/r110cc74ct.png,there is a small yellow flower that is growing out of the ground
combined/train/Normal/131.png,there are two wooden tables that are sitting next to each other
combined/train/Normal/r11865f77t.png,there is a view of a city from the top of a building
combined/train/Normal/r089cae91t.png,there is a large fountain with statues in front of a building
combined/train/Normal/r028896d3t.png,there is a statue of a man standing next to a statue of a woman
combined/train/Normal/36.png,there are two vases that are sitting on the entertainment center
combined/train/Normal/r0985dc6ct.png,this is an image of a hallway in a museum with sculptures
combined/train/Normal/ssci_23.JPG,there is a tall building with a clock on the top of it
combined/train/Normal/r17492cd5t.png,there is a tall clock tower in the middle of a town
combined/train/Normal/r0c925d34t.png,there are many people that are walking around in front of a building
combined/train/Normal/r13837601t.png,there is a dirt field with a building in the background
combined/train/Normal/157.png,there is a wooden cabinet with a drawer full of wine bottles
combined/train/Normal/143.png,this is an image of a closet with clothes hanging on a rack
combined/train/Normal/r1694427et.png,there is a statue on top of a pillar with a bird on it
combined/train/Normal/221.png,there is a shower head and a toilet in a bathroom
combined/train/Normal/746.png,this is an indoor basketball court with a net and a basketball hoop
combined/train/Normal/r1f446078t.png,there is a train that is going down the tracks in the mountains
combined/train/Normal/r1ca2ef38t.png,this is a picture of a pile of wood with a lantern on it
combined/train/Normal/570.png,there is a large building with a blue roof and a basketball ball on top
combined/train/Normal/700.png,there is a sign with a castle on top of it in a building
combined/train/Normal/ssci_157.PNG,there is a red stop sign on the side of the road
combined/train/Normal/ssci_207.PNG,there is a stone bench sitting in the middle of a park
combined/train/Normal/152.png,there is a closet with a bunch of clothes hanging on it
combined/train/Normal/r0eb9e900t.png,there is a large body of water with clouds in the sky
combined/train/Normal/r17217693t.png,there is a train that is going down the tracks in the grass
combined/train/Normal/ssci_11.JPG,there is a car that is parked on the side of the road
combined/train/Normal/ssci_125.jpg,there is a picture of a picture frame in the middle of a building
combined/train/Normal/r05243256t.png,there is a painting on the ceiling of a large building
combined/train/Normal/r19b49f2ct.png,there is a statue of a naked man standing next to a tree
combined/train/Normal/r0f1a3f00t.png,there are a lot of soccer players on the field playing soccer
combined/train/Normal/r02189767t.png,some people are walking on a brick walkway between two brick walls
combined/train/Normal/ssci_30.JPG,there are many necklaces and bracelets on display on a table
combined/train/Normal/r14a595b6t.png,this is a blurry photo of a church with wooden chairs and stained glass windows
combined/train/Normal/r1ee6f90et.png,there is a statue on the side of a building next to a clock
combined/train/Normal/137.png,there is a tissue box sitting on a table next to a tissue box
combined/train/Normal/556.png,there is a stuffed animal that is sitting on a desk
combined/train/Normal/r02513d19t.png,there is a sculpture of a bear that is standing in the grass
combined/train/Normal/r0a8b59bbt.png,there is a crowd of people standing in front of a building
combined/train/Normal/r0e5dfc8et.png,there is a man that is standing on a boat in the water
combined/train/Normal/ssci_93.JPG,there is a statue in the middle of the courtyard of a building
combined/train/Normal/81.png,there is a white cupboard with dishes and cups on it
combined/train/Normal/r1ca0784dt.png,there is a glass cup sitting on a coaster next to a bottle of coffee
combined/train/Normal/r1c23e440t.png,there is a bench that is sitting on the side of a hill
combined/train/Normal/r07c51648t.png,there is a very tall clock tower towering over a city street
combined/train/Normal/r010cb248t.png,some people are walking down a path in a park with trees
combined/train/Normal/ssci_199.PNG,there is a street light that is in front of a building
combined/train/Normal/239.png,there is a cat that is sitting on the floor in the house
combined/train/Normal/ssci_67.JPG,cars are parked on the side of the road in front of a large building
combined/train/Normal/r0b99ac3ct.png,there is a statue of a woman sitting on top of a pedestal
combined/train/Normal/58.png,there is a red backpack sitting on a couch in a living room
combined/train/Normal/ssci_131.PNG,there is a table with an umbrella on it in front of a building
combined/train/Normal/661.png,there is a table with bowling balls on it and a toilet
combined/train/Normal/r0191aaf4t.png,there is a tall tower with a clock on top of it
combined/train/Normal/r1ceba29dt.png,there is a man riding a skateboard on the side of a river
combined/train/Normal/483.png,there is a stuffed animal that is sitting next to a plate of fruit
combined/train/Normal/764.png,there is a tennis court that has been painted green with yellow poles
combined/train/Normal/r07f99a1at.png,there is a red banner with a picture of a man riding a horse
combined/train/Normal/r179bb406t.png,there is a cow that is standing on the side of a hill
combined/train/Normal/r0ed844b5t.png,stairs leading up to a building with a sign and a lamp post
combined/train/Normal/732.png,there is a small air conditioner on the side of a building
combined/train/Normal/r17afaaa1t.png,there is a train with graffiti on the side of it at night
combined/train/Normal/ssci_97.JPG,there are many people standing in front of a display of cheese
combined/train/Normal/r0e04cc91t.png,there is a bench sitting on the edge of a cliff by the water
combined/train/Normal/122.png,there is a refrigerator with a lot of food inside of it
combined/train/Normal/639.png,several pairs of shoes are sitting on the floor under a bed
combined/train/Normal/r1bc92a89t.png,there is a crowd of people standing in front of a building
combined/train/Normal/684.png,there is a shelf full of food and toys in a store
combined/train/Normal/712.png,this is an image of a microwave and a coffee maker on a table
combined/train/Normal/ssci_54.JPG,there are two silver vases on display in a glass case
combined/train/Normal/735.png,there is a statue of a man sitting on top of a chair
combined/train/Normal/r09488b39t.png,there is a large body of water with a mountain in the background
combined/train/Normal/734.png,there is a red door with chinese writing on the side of it
combined/train/Normal/722.png,there is a red and white sign on the side of a building
combined/train/Normal/r06e1a520t.png,there is a stone block that has a design on it
combined/train/Normal/r1889220ft.png,there is a piece of paper with writing on it in a box
combined/train/Normal/r1a07dd25t.png,mountains are in the background with a building and a tree
combined/train/Normal/r0e661e0dt.png,there is a man that is sitting on the side of a building
combined/train/Normal/r0eba1984t.png,there are many people walking around a pond in a park
combined/train/Normal/r097555c4t.png,there is a woman that is walking in front of a building
combined/train/Normal/ssci_209.PNG,there is a picnic area with tables and umbrellas in the park
combined/train/Normal/r072421a1t.png,there is a close up of a bunch of pink tulips
combined/train/Normal/ssci_95.JPG,there is a man standing in front of a store with graffiti on it
combined/train/Normal/r1a7bb1d6t.png,there is a small lake with clear water in the middle of it
combined/train/Normal/r1077d1f2t.png,there is a statue of a man holding a woman ' s head
combined/train/Normal/r01511e3et.png,there are many statues on display in a building with a woman standing in the doorway
combined/train/Normal/r0faffef3t.png,there is a small pink flower in the middle of a green field
combined/train/Normal/187.png,there is a white vanity with a mirror and a black chair
combined/train/Normal/r0ba4c4c0t.png,there is a bench sitting on the side of a hill next to a lake
combined/train/Normal/r113b7fb4t.png,there is a man riding a horse drawn cart down the street
combined/train/Normal/r0667a51ft.png,this is an image of a cluttered kitchen with a lot of clutter
combined/train/Normal/r0f8a1531t.png,there is a washer and a toilet in a small bathroom
combined/train/Normal/r0db011b4t.png,there is a green field with a small house in the middle of it
combined/train/Normal/r0f91c753t.png,there is a statue in the middle of a square with people walking around
combined/train/Normal/r198ea6a5t.png,reeds in front of a body of water with the sun reflecting on the water
combined/train/Normal/106.png,this is an image of a kitchen sink with a lot of cleaning supplies
combined/train/Normal/585.png,this is an image of a washer and dryer in a laundry room
combined/train/Normal/r1419078bt.png,there is a small white building with a wooden bench outside of it
combined/train/Normal/r0708431at.png,there are many windows in the ceiling of a large building
combined/train/Normal/r137f062ft.png,there is a red and white barricade on the side of the road
combined/train/Normal/ssci_26.JPG,there is a statue of a man sitting on a bench in front of a building
combined/train/Normal/117.png,there is an open refrigerator with a lot of food in it
combined/train/Normal/220.png,there is a shower head and a toilet in a bathroom
combined/train/Normal/r0fa22d02t.png,there are people walking around in the courtyard of a large building
combined/train/Normal/r1c9fc42at.png,there is a horse and buggy that is going down the street
combined/train/Normal/617.png,there is a trash can sitting in the corner of a kitchen
combined/train/Normal/r08079988t.png,there is a building that has a bunch of pipes on it
combined/train/Normal/r110b4219t.png,there is a dirt road in the middle of a wooded area
combined/train/Normal/r18e0516bt.png,there is a tall building covered in green ivys next to a window
combined/train/Normal/ssci_175.PNG,there is a small window in the wall of a building
combined/train/Normal/r0287344at.png,there are many people dressed in cow costumes walking down the street
combined/train/Normal/667.png,there is a red bowling ball sitting on a bowling alley
combined/train/Normal/r0db6cc31t.png,there are many people walking down the street in the city
combined/train/Normal/r137bcd7at.png,there is a large dome with a stained glass window in it
combined/train/Normal/r16192cf0t.png,there is a building that has a door and a window with shutters
combined/train/Normal/244.png,there is a woman laying on a couch with a bag on it
combined/train/Normal/r171eeaf8t.png,there is a cow that is standing in the snow near a fence
combined/train/Normal/r17d11b3at.png,there is a bear that is sitting on a branch in the woods
combined/train/Normal/r1f2c2acft.png,there is a cow standing in the middle of a grassy field
combined/train/Normal/r15c91802t.png,there is a view of a city from the top of a hill
combined/train/Normal/r1e367d35t.png,there is a man that is standing in the middle of a building
combined/train/Normal/ssci_2.JPG,there is a clock on the side of a building on a cloudy day
combined/train/Normal/r11e26097t.png,there is a person sitting on a bench in a park
combined/train/Normal/ssci_99.JPG,there is a woman that is standing in a room with candles
combined/train/Normal/r1dc4077at.png,there is a cat that is standing in the middle of a field
combined/train/Normal/263.png,there is a laptop computer sitting on top of a bed
combined/train/Normal/r1da851e4t.png,cars parked in front of a building with a mountain in the background
combined/train/Normal/650.png,"there is a pile of gloves, gloves and a scarf on a bed"
combined/train/Normal/ssci_198.PNG,there is a tree in front of a building with a neon sign on it
combined/train/Normal/594.png,there is a shower in a bathroom with a blue shower curtain
combined/train/Normal/r170df29ct.png,there is a large canadian flag flying at the end of a pier
combined/train/Normal/680.png,there are a lot of stuffed animals on display in a store
combined/train/Normal/ssci_61.JPG,there is a glass display case with a picture of a building
combined/train/Normal/r0515a051t.png,there is a wooden walkway that leads to a lake with mountains in the background
combined/train/Normal/r1934e29ft.png,there is a birdhouse on a tree in the middle of a park
combined/train/Normal/r1e9c8a5dt.png,there are many people dressed in cow costumes walking down the street
combined/train/Normal/r1bc3a653t.png,there is a large field of yellow flowers in the foreground
combined/train/Normal/r163967d4t.png,there is a large building with a clock on the top of it
combined/train/Normal/r098a8a22t.png,there is a tall building with a clock on the top of it
combined/train/Normal/572.png,there is a large building with a blue roof in the middle of a city
combined/train/Normal/r1e5c27c1t.png,there is a close up of a bunch of pink tulips
combined/train/Normal/r1a60a2bdt.png,there is a horse that is standing in the grass by the water
combined/train/Normal/ssci_36.JPG,there is a statue of a woman that is sitting on a table
combined/train/Normal/ssci_64.JPG,there is a white truck parked in a parking lot near a tree
combined/train/Normal/r0465565ct.png,there is a man that is standing on the side of a cliff
combined/train/Normal/18.png,there is a white desk with a laptop on top of it
combined/train/Normal/63.png,there is a wooden table with four chairs and a box on it
combined/train/Normal/r1a2095b2t.png,mountains in the distance with a few clouds in the sky
combined/train/Normal/r1aa63558t.png,there is a stone walkway that leads to the ruins of a city
combined/train/Normal/r0e9b0485t.png,there is a person on skis going down a snowy hill
combined/train/Normal/r10a207det.png,there is a man riding a horse on a trail in the mountains
combined/train/Normal/r1c1fef8ft.png,there is a river running through a small town with buildings on the hill
combined/train/Normal/ssci_12.JPG,this is an image of a view of a city from the top of a hill
combined/train/Normal/r1d1445b6t.png,there is a red fire hydrant sitting in front of a yellow building
combined/train/Normal/r05839451t.png,there is a large body of water surrounded by trees in the mountains
combined/train/Normal/r0527f7e6t.png,there is a man that is standing in the snow near a building
combined/train/Normal/r1cad9823t.png,there is a dirt road that leads to the ruins of an old building
combined/train/Normal/r08276bf9t.png,there is a statue on the side of a building near an arch
combined/train/Normal/r0d0ff43at.png,there is a statue of a man holding a woman in his arms
combined/train/Normal/r072649fdt.png,there is a man holding an umbrella standing in front of a boat
combined/train/Normal/ssci_173.PNG,there is a large building that has a yellow and green sculpture on it
combined/train/Normal/r0dd6e8f4t.png,there are two people standing in the courtyard of a building
combined/train/Normal/r043951a3t.png,there are many people in a building with lots of cardboard boxes
combined/train/Normal/r1f1a3258t.png,there is a man riding a horse on a trail in the mountains
combined/train/Normal/534.png,there is a stack of books sitting on a desk next to a computer
combined/train/Normal/ssci_163.PNG,there is a statue in front of a tall building in a city
combined/train/Normal/r1baf2ce0t.png,there are many people playing soccer on the field in a stadium
combined/train/Normal/745.png,this is an indoor basketball court with a net and a basketball hoop
combined/train/Normal/r0314c3f9t.png,there are two wooden benches covered in snow next to a tree
combined/train/Normal/264.png,there is a laptop computer sitting on top of a bed
combined/train/Normal/21.png,there is a stuffed animal that is sitting on top of a box
combined/train/Normal/r1a499b96t.png,there is a snow covered mountain with a cloud in the sky
combined/train/Normal/r0282ca06t.png,there is a person riding a snow board on a snowy surface
combined/train/Normal/r1d527f65t.png,there is a man standing on top of a mountain looking at the view
combined/train/Normal/495.png,"there is a teddy bear sitting next to a bottle of water, grapes, and other items"
combined/train/Normal/ssci_62.JPG,this is an image of a stone floor in a museum
combined/train/Normal/12.png,there is a book shelf that has a bunch of books on it
combined/train/Normal/r0ff7a848t.png,there is a horse that is standing in the middle of the ocean
combined/train/Normal/r12f02af5t.png,tables and chairs in front of a large building with a clock tower
combined/train/Normal/739.png,there is a stair case with a poster on the wall next to it
combined/train/Normal/514.png,there is a pile of toys and a backpack sitting on a table
combined/train/Normal/616.png,there are a lot of items that are sitting on the floor
combined/train/Normal/720.png,there are many bicycles parked next to each other on the sidewalk
combined/train/Normal/r1c5ec853t.png,there is a man riding a bike with a bunch of carrots on the back
combined/train/Normal/r128cc6fbt.png,there is a horse that is standing in the grass on a hill
combined/train/Normal/r1a91c337t.png,mountains in the distance behind a stone wall and a gate
combined/train/Normal/r16698b6et.png,there is a small body of water surrounded by grass and trees
combined/train/Normal/r180bcbd7t.png,this is an image of a building with a balcony and balconies
combined/train/Normal/ssci_109.JPG,there is a view of a winding mountain road in the mountains
combined/train/Normal/98.png,there are a lot of dishes and spoons in the dishwasher
combined/train/Normal/ssci_185.PNG,there is a building that has a sign on the front of it
combined/train/Normal/r019eb1cbt.png,there is a large crowd of people standing in front of a building
combined/train/Normal/524.png,there is a pink box with a red ribbon on a desk
combined/train/Normal/127.png,there is a bag of rice in a plastic container on the floor
combined/train/Normal/666.png,there is a red bowling ball sitting on a bowling alley
combined/train/Normal/ssci_82.JPG,someone is riding a skateboard on a paved path in a park
combined/train/Normal/r072d955bt.png,there are two people standing outside of a building talking on a cell phone
combined/train/Normal/r0f98115dt.png,there is a crowd of people watching a parade with a man on a horse
combined/train/Normal/r15efd876t.png,there is a table that has a lot of candles on it
combined/train/Normal/r0c8f3ce5t.png,there is a boat that is sitting on the water in the water
combined/train/Normal/r1bddecd6t.png,there is a train that has graffiti on the side of it
combined/train/Normal/r15199ae3t.png,there is a small hut made out of sticks in the woods
combined/train/Normal/r1dea56e5t.png,there is a wooden table and chairs in a room with a window
combined/train/Normal/553.png,"this is a picture of a bathroom counter with a mirror, toothbrushes, and other items"
combined/train/Normal/219.png,there is a shower head and a toilet in a bathroom
combined/train/Normal/ssci_87.JPG,there is a large cathedral with a clock on the front of it
combined/train/Normal/r0fae3dbdt.png,there are two people walking down a narrow street between two buildings
combined/train/Normal/184.png,there is a white vanity with a mirror and a black stool
combined/train/Normal/r181d64eat.png,there is a green building with a clock on the top of it
combined/train/Normal/r191f3cdet.png,there is a very tall building with many spires and a clock on it
combined/train/Normal/782.png,there are two bikes parked outside of a building next to a tree
combined/train/Normal/r0ac70243t.png,there is a woman that is standing in front of a building
combined/train/Normal/757.png,there is a view of a climbing wall through a glass window
combined/train/Normal/r0b6e4254t.png,there is a statue of a man riding a horse with a bunch of people
combined/train/Normal/627.png,there is a closet in the corner of a room with a lot of clutter
combined/train/Normal/r185929e9t.png,there is a blurry photo of a forest with trees and bushes
combined/train/Normal/r0fe7b1c6t.png,there is a wall with a bunch of magnets and a banana on it
combined/train/Normal/ssci_149.PNG,there is a view of a building through the window of a building
combined/train/Normal/r04e818bat.png,there is a snow covered field with trees and mountains in the background
combined/train/Normal/r0b985828t.png,there are a lot of people that are sitting on the stairs
combined/train/Normal/r14a9a843t.png,there is a boat that is sitting on the shore of a lake
combined/train/Normal/r19be5c05t.png,there is a close up of a pink flower with green leaves
combined/train/Normal/751.png,brightly colored flags line the edge of an indoor swimming pool
combined/train/Normal/r0b03e77at.png,aerial view of a town with a clock tower in the middle of it
combined/train/Normal/28.png,there is a small bed with a stuffed animal on top of it
combined/train/Normal/r1461e2d7t.png,there is a man that is skiing down a hill in the snow
combined/train/Normal/ssci_88.JPG,there is a large tree that is in front of a building
combined/train/Normal/ssci_143.PNG,there is a bench that is sitting in the grass by the water
combined/train/Normal/ssci_32.JPG,there are many vases on display on a glass table
combined/train/Normal/r0ebb5ca2t.png,there is an old metal box with some papers inside of it
combined/train/Normal/490.png,there is a teddy bear and a stuffed animal next to a drum
combined/train/Normal/r1a1d24b2t.png,there is a horse that is standing on the side of a hill
combined/train/Normal/ssci_202.PNG,there is a small cabin in the middle of the woods
combined/train/Normal/r097088c1t.png,there is a crowd of people walking down a street in a city
combined/train/Normal/r0905697bt.png,there is a car that is driving down the road in the mountains
combined/train/Normal/464.png,"there is a pile of stuffed animals, fruit, and a backpack on a desk"
combined/train/Normal/202.png,there is a picture of a vase and a picture on a shelf
combined/train/Normal/r129f09b4t.png,mountains in the background behind a house with people sitting on the porch
combined/train/Normal/r04172edct.png,there is a man that is walking on a trail in the mountains
combined/train/Normal/247.png,there is a woman laying on a couch with a bag on it
combined/train/Normal/r03f41fdct.png,there is a man that is standing on the edge of a cliff
combined/train/Normal/r15a0b476t.png,there is a woman that is sitting on a bench in front of some ruins
combined/train/Normal/ssci_133.PNG,there is a red brick building with a clock tower in the background
combined/train/Normal/758.png,there is a view of a climbing wall through a glass window
combined/train/Normal/r0f3f14cbt.png,there are many sunflowers that are blooming in the field
combined/train/Normal/r1cd8d9a4t.png,there is a picture of a picture of a horse on the wall
combined/train/Normal/469.png,there is a stuffed spongebob sitting next to a ball of yarn
combined/train/Normal/r05772356t.png,there are many people sitting on a bench in the park
combined/train/Normal/r033bb79dt.png,there is a small yellow flower that is growing out of the ground
combined/train/Normal/r163317d6t.png,there is a view of a mountain with a few trees on it
combined/train/Normal/r0f36ba1bt.png,there is a small yellow helicopter that is sitting in the grass
combined/train/Normal/r027a692ft.png,there is a bench that is next to a tree in the park
combined/train/Normal/ssci_132.PNG,there is a small garden in the middle of a courtyard with a pool
combined/train/Normal/r08c76321t.png,there is a very tall building with a clock on top of it
combined/train/Normal/r0a808003t.png,there are three women that are playing violin together in the street
combined/train/Normal/r1ca6cc12t.png,there is a statue of a man holding a staff in a room
combined/train/Normal/476.png,there is a spongebob pillow on a desk next to a clock
combined/train/Normal/481.png,there is a stuffed animal next to a plate of fruit and a book
combined/train/Normal/559.png,there is a small air conditioner sitting in the corner of a room
combined/train/Normal/r0eab8214t.png,there is a table that has a bunch of wooden items on it
combined/train/Normal/r035ef2c2t.png,there is a view of a city from the top of a hill
combined/train/Normal/625.png,there are many books stacked on top of each other on a shelf
combined/train/Normal/67.png,there is a television that is sitting on top of a table
combined/train/Normal/r00816405t.png,there is a woman that is taking a picture by the water
combined/train/Normal/r041c02cat.png,there is a view of a mountain range from a ski lift
combined/train/Normal/96.png,this is an image of a drawer full of food and drinks
combined/train/Normal/r1cc04f4ft.png,there is a view of a city with a bridge over it
combined/train/Normal/243.png,there is a white refrigerator in the corner of a living room
combined/train/Normal/r0207a52ct.png,there is a crowd of people walking down the street with balloons
combined/train/Normal/502.png,there is a teddy bear that is sitting next to a bottle of water
combined/train/Normal/r1efcf847t.png,there are a lot of buildings that are next to each other
combined/train/Normal/ssci_6.JPG,there is a wooden bridge that leads to a house in a field
combined/train/Normal/ssci_98.JPG,this is an image of a church with a clock on the wall
combined/train/Normal/r0d203f37t.png,there is a large body of water with mountains in the background
combined/train/Normal/r12638c95t.png,there is a woman that is looking at a picture on the street
combined/train/Normal/r12ed2816t.png,there is a small river running through the middle of a town
combined/train/Normal/r0bdc7894t.png,there is a small insect that is sitting on a flower
combined/train/Normal/r0a4ce555t.png,there is a statue of a man that is laying down on the ground
combined/train/Normal/690.png,there is a room that has a bunch of archery targets in it
combined/train/Normal/r0c9910e4t.png,there is a bird that is sitting on top of a pole
combined/train/Normal/r116fa8b7t.png,there is a ceiling with a painting of angels and angels on it
combined/train/Normal/r1a0f5585t.png,there are many windmills that are in the water next to each other
combined/train/Normal/r03d2a758t.png,the sun shines through the window of a church with a clock
combined/train/Normal/ssci_103.JPG,there are two trains that are parked in a train station
combined/train/Normal/r1bc3dd23t.png,there is a red and white barrier on the side of the road
combined/train/Normal/733.png,there is a red door with chinese writing on the side of it
combined/train/Normal/ssci_181.PNG,there is a long hallway with a bench and a clock on it
combined/train/Normal/159.png,there are many jars of food that are on a shelf
combined/train/Normal/r1594b4b3t.png,crowd of people walking in front of an old building at night
combined/train/Normal/r0a9384b1t.png,there is a red car that is parked on the side of the road
combined/train/Normal/662.png,there are two computer screens with numbers on them in a room
combined/train/Normal/563.png,this is a picture of a construction site that is under construction
combined/train/Normal/r0a0852c6t.png,there is a large potted plant sitting on top of a stone wall
combined/train/Normal/r17c76042t.png,there is a man that is skiing down a snowy mountain
combined/train/Normal/r0e7b407bt.png,this is a picture of a mosaic floor with a bird on it
combined/train/Normal/r123ca9b3t.png,there is a large building with statues on the side of it
combined/train/Normal/r1b09da9ct.png,motorcycles are parked in front of a building with trees in the background
combined/train/Normal/r0b13d2a2t.png,there is a man that is standing in the snow by a tree
combined/train/Normal/551.png,there is a suitcase that has a tie and other items in it
combined/train/Normal/r1bfbaab3t.png,there is a red flower that is in the middle of a field
combined/train/Normal/r098cf7aet.png,there is a dirt path going up the side of a mountain
combined/train/Normal/r1c9fdcf4t.png,there is a clock tower sitting in the middle of a lake
combined/train/Normal/ssci_92.JPG,there is a view of a castle from the top of a building
combined/train/Normal/r0d8d62edt.png,some white and yellow flowers in a field of green grass
combined/train/Normal/685.png,there is a shelf full of food and toys in a store
combined/train/Normal/r1426cde6t.png,there is a bird that is flying in the sky over a city
combined/train/Normal/554.png,there is a stuffed animal that is sitting on a desk
combined/train/Normal/r13e56300t.png,there is a close up picture of a tree with white flowers
combined/train/Normal/r169a9b07t.png,someone is giving a presentation on a projector screen in front of a screen
combined/train/Normal/r0a94587ft.png,there are many people standing outside of a large white building
combined/train/Normal/r11aa1ee3t.png,there is a red fire hydrant sitting in the middle of a street
combined/train/Normal/r00de2590t.png,there is a large building with a clock on the top of it
combined/train/Normal/r123c6433t.png,trees that have been cut down in front of a lake
combined/train/Normal/596.png,there is a shower in a bathroom with a blue shower curtain
combined/train/Normal/ssci_77.JPG,there is a very tall building with a clock on the front of it
combined/train/Normal/246.png,there is a woman laying on a couch with a bag on it
combined/train/Normal/195.png,there is a fan that is sitting on a wall next to a trash can
combined/train/Normal/105.png,this is an image of a kitchen sink with a lot of cleaning supplies
combined/train/Normal/479.png,there is a stuffed spongebob sitting on a desk next to a bowl of fruit
combined/train/Normal/r09f764ect.png,there is a dirt path that leads to a house in the distance
combined/train/Normal/r0a2e85f0t.png,carvings on the wall of a wooden building with a clock on it
combined/train/Normal/r1e3303ebt.png,there is a man that is working on a machine in a factory
combined/train/Normal/r1a877849t.png,there are many birds that are standing on the dock by the water
combined/train/Normal/612.png,there is a air conditioner on the wall above a bookshelf
combined/train/Normal/r1e8e493ct.png,there is a snow covered mountain in the background with power lines
combined/train/Normal/r0b665b37t.png,there is a tall building with a clock tower in the middle of it
combined/train/Normal/r13dab3c7t.png,there is a wooden floor in a room with a bed and a dresser
combined/train/Normal/ssci_192.PNG,there is a bench that is sitting on the side of the water
combined/train/Normal/125.png,there is an open refrigerator with some food inside of it
combined/train/Normal/121.png,bottles of condiments and condiments sit in a refrigerator
combined/train/Normal/r070a874ct.png,there is a black and white sheep standing in a field of flowers
combined/train/Normal/r15dcfacct.png,painting on the ceiling of a large room with many paintings on it
